,text_pl,text_en
1284,coś ciekawegośmiesznegozaskakującego niekoniecznie bezpośrednio związanego z marchwią raczej niezwiązany bezpośrednio z marchwią ona byłaby wątkiem pobocznym jak w  jak w  bardzo różne niezwiązane bezpośrednio z marchwią np ogólnie dbajmy o środowisko,"ciekawegośmiesznegozaskakującego something not necessarily directly related to the carrot rather not associated directly with carrots she would like a minor theme in the very different not directly connected with carrots example, let us protect the environment in general"
1285,chciałabym widzieć w jaki sposób jest uprawiana jaka jest jej cena jakie ma wartości odżywcze  promocje zdrowego i ekologicznego jedzenia  wypowiedź osoby która zajmuje się uprawą warzywa marchew umorusaną w ziemi normalnych naturalnych rozmiarów  zdrowe żywienie doceniania ciężkiej pracy ekologicznych hodowców kupowanie polskich produktów,I would like to see how it is grown what is its price which has nutritional value promotions healthy eating and ecological statement of the person who is engaged in the cultivation of vegetables in the ground carrots grimy normal life-size healthy eating ecological appreciation of the hard work of breeders buying Polish products
1286,wszystkie zalety jej spożywania  co dobrego niesie za soba spożywanie marchwi wplyw na zdrowie ludzie omawiajacy zalety spożywania marchwi  realne skutki spożywania marchwi ile witamin ma marchew dlaczego warto ją jeść,all the benefits of its consumption which brings good eating carrots impact on the health of people discussing the benefits of eating carrots real effects of eating carrots carrots is how much vitamin Why eat it
1287,pola marchwi samo zdrowie pokazywanie zalet marchewek pola marchwii wartosci odzywcze,carrot field showing the same health benefits of carrots and carrot fields nutritional value
1288,na pewno marchew  musiałaby być chwytliwa i zabawna coś zabawnego uśmiechniętych ludzi zdrowe odżywianie,carrots would certainly be something catchy and funny funny people smiling healthy diet
1289,animowaną wersję marchewki w postaci komiksu lub krótkiej animacji  edukacyjny coś śmiesznego komizm sytacyjny w którym człowiek jest w kłopotach i ratuje bo marchewka dzięki swoim właściwościom  po za tym co wyżej wymienione to morał i może jakieś chwytliwe hasło   dobrą opcją byłoby zamieszczenie kilku ciekawostek,"an animated version of carrots in the form of a comic book or a short animation educational sytacyjny something funny comedy in which a man is in trouble, and he saves carrot due to its characteristics after that, what is the moral of the above mentioned and maybe some catchy slogan a good option would be to add some trivia"
1290,zeby była na wesoło  zeby mówiła o ekologii  jakieś fajne danie z marchewka niestandardowe  może niestandardowe kolory marchwi  zeby ona nie była spersonalizowana,lest lest was cheerfully talked about the ecology of some nice dish of carrot custom colors can custom carrots lest she was not personalized
1291,naturalnie wyglądające marchwie w marchwi jest zdrowie i szczęście dziadkowie zbierają marchew z wnukami zielony ogród warzywny sielankowe życie na wsi,natural-looking carrots in the carrot is the health and happiness of grandparents with grandchildren gather carrots vegetable garden green idyllic rural life
1292,marchew rolnictwo promować ważność i istotę marchwi w diecie człowieka i wpływ na zdrowie nie wiem marchew jak w pkt,promote the importance of agriculture carrots and carrot essence of the human diet and health impacts do not know how carrots in point
1293,marchewkę ludzi którzy ją jedzą marchew jest zdrowa warto ją jeść jedzenie marchewki jest zdrowe  by byli szczęśliwi ludzie może jakaś rodzinka która dzięki jedzeniu marchewki jest zdrowa i szczęśliwa dzieci dorośli dużo natury i zieleni zdrowie rodzina,carrot people who eat carrots it is worth it to eat healthy eating carrots is healthy to be happy people that maybe some folks by eating carrots is healthy and happy children and adults a lot of greenery health nature family
1294,świeże marchewki prosto z ziemi soki marchewkowe w dzbankach zdrowo i smacznie się odżywiać zbieranie marchwi wyciskanie dzieci bawiące się marchewkami którymi sie bawia ludzi jedzących marchewki ze smakiem i dzwiekiem chrupania że można się odżywiać smacznie tanio i zdrowo,fresh carrot straight from the ground carrot juices in pitchers healthy and tasty to eat carrots collection squeezing carrots children playing at and playing with people eating carrots with taste and crunching sounds that you can eat cheap and tasty healthy
1295,skąd pochodzi pole rolnik zdrowa żywność witaminy pokazana ekologiczna uprawa marchew pole dużo zieleno zawartość witaminy a zdrowe odżywianie,farmer field where it comes from healthy food vitamin shown Organic carrots growing field zieleno much vitamin content and healthy eating
1296,świeżą marchew na grządce może proces wzrostu marchwi wizualizacja z krótkimi opisami co jest potrzebne roślinie do wzrostu np światło słoneczne woda itp dobrym pomysłem byłoby także podanie jakie wartości odżywcze ma marchew i jak to wpływa na zdrowie człowieka w reklamie na pewno dobrą rzeczą byłby chwytliwy slogan np gra słowna związana z tematem w reklamie nie powinno być nienaturalnych efektów specjalnych przekazanie konsumentom wartości odżywczych produktu z jednoczesnym jego promowaniem w celu sprzedaży wizualizacja wzrostu marchwi pokazanie jak najbardziej naturalnego obrazu nieprzerysowanego prawdziwego każdy etap mógłby być opisany chciałabym zobaczyć coś na poziomie czyli żeby reklama niosła jakiś walor edukacyjny oprócz celów sprzedażowych chciałabym żeby reklama nie obrażała inteligencji oglądającego np polecanie marchwi przez pana w białym kitlu który wie o tej marchewce wszystko bo zbadał jej właściwości ma przekonać konsumenta do zakupu itp  przede wszystkim wartości edukacyjne informacje zachęcające do zdrowego stylu życia przy jedzeniu warzyw w tym również marchewki,"fresh carrots spot of gardening can process the growth of carrots visualization with short descriptions of what is needed plant growth such as sunlight, water, etc. a good idea to also specify what the nutritional value is carrots and how it affects human health in the advertising certainly a good thing would be a catchy slogan such as play on words related to the topic in the advertising should not be unnatural special effects provide consumers with the nutritional value of the product at the same time his promotion to sell visualization growth carrot to show how the most natural image nieprzerysowanego true every stage could be described like to see something at which to advertising carried some in addition to the educational value of sales targets would like to ad does not offend the viewer's intelligence, for example by recommending Mr. carrots in a white coat who knows all about the carrot he examined its properties is to convince the consumer to buy, etc. mainly the value of ed ukacyjne information to encourage a healthy lifestyle when eating vegetables including carrots"
1297,marchew na temat wartości odżywczych i zdrowotynch marchwi     prozdrowotne,carrots on the nutritional and health benefits of carrots zdrowotynch
1298,marchew w ciekawych kolorach moze tańczącą zachęcać do zakupu i określać zalety spożywania taniec śpiew  marchew tańczącą i śpiewającą zalety jedzenia marchwi i zakupu danej marchewki,carrots in interesting colors dancing can encourage the purchase and determine the benefits of eating carrots dance singing dancing and singing the benefits of eating carrots and the carrots purchase
